idx,mean,stdev,skew,kurtosis,zcr_mean,zcr_stdev,rmse_mean,rmse_stdev,tempo,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_stdev,mfccs_2_stdev,mfccs_3_stdev,mfccs_4_stdev,mfccs_5_stdev,mfccs_6_stdev,mfccs_7_stdev,mfccs_8_stdev,mfccs_9_stdev,mfccs_10_stdev,mfccs_11_stdev,mfccs_12_stdev,mfccs_13_stdev,mfccs_14_stdev,mfccs_15_stdev,mfccs_16_stdev,mfccs_17_stdev,mfccs_18_stdev,mfccs_19_stdev,mfccs_20_stdev,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_stdev,chroma_2_stdev,chroma_3_stdev,chroma_4_stdev,chroma_5_stdev,chroma_6_stdev,chroma_7_stdev,chroma_8_stdev,chroma_9_stdev,chroma_10_stdev,chroma_11_stdev,chroma_12_stdev,centroid_mean,centroid_stdev,contrast_1_mean,contrast_2_mean,contrast_3_mean,contrast_4_mean,contrast_5_mean,contrast_6_mean,contrast_7_mean,contrast_1_std,contrast_2_std,contrast_3_std,contrast_4_std,contrast_5_std,contrast_6_std,contrast_7_std,rolloff_mean,rolloff_stdev,genre
606,0.23778805,0.3217511,1.287876009941101,0.8367006523555518,0.0828242821925754,0.05249980271788507,0.29819763,0.29819763,89.10290948275862,-66.063065,97.88207,-18.832134,26.938536,14.007006,6.009,9.442323,10.566963,-0.14506513,8.12406,10.53097,7.996668,3.8080115,4.0102353,2.7168694,0.4248415,-4.1968684,0.10585044,0.14438888,-3.1551206,83.590706,42.455517,23.852053,17.49625,15.798692,15.500146,13.046088,10.287297,11.356238,10.212314,12.12408,10.45672,8.0329,7.862708,7.168717,7.081936,6.70943,6.6379404,6.628423,6.1592593,0.46627,0.3568937,0.24696892,0.2821535,0.37358144,0.5537229,0.42522213,0.37356576,0.3233178,0.2930406,0.46093532,0.36597985,0.3576683,0.27335826,0.20871736,0.23819174,0.28747907,0.38055664,0.3157108,0.2732029,0.25131953,0.26713738,0.37973773,0.28844813,2076.8534612385774,937.7244562542704,18.961467651716244,16.923050404794278,19.511951923920527,18.387591638113037,17.88929830981123,19.27081017163275,16.019231931485052,4.835907034088573,4.452233367782331,4.685421020806007,3.743450704254098,3.247642345511386,4.7168430618071575,2.917398573962962,4361.722658515806,2061.80431550332,reggae
607,0.10165179,0.1390602,1.8546569347381592,2.2201419771685718,0.06709354456689869,0.035719692308647,0.12916785,0.12916785,161.4990234375,-147.05556,120.133255,-21.609074,39.656715,6.9322424,15.089685,-1.0239893,15.946127,2.5368235,4.493649,0.004241188,4.3295503,4.6404495,4.003618,3.0510056,0.54034406,-6.1445694,-1.6641567,-0.7328549,0.19195406,59.42812,30.889673,20.730598,18.36154,13.323932,12.911025,13.974325,11.021984,11.283459,10.887131,10.477768,9.790466,8.264811,6.927907,7.950968,7.4915266,6.9765744,7.949069,6.980925,6.5483503,0.2972206,0.2918097,0.41820827,0.43584687,0.590572,0.43674976,0.32989553,0.38835588,0.34654585,0.43241644,0.33226812,0.37035912,0.2600632,0.25735676,0.3175559,0.29871687,0.3443612,0.288573,0.24804801,0.3351659,0.27839124,0.32783338,0.2716132,0.29793707,1599.8393829505676,573.5944825502388,24.07052441852514,16.820072728986577,20.02224738660079,19.295036752399014,18.98312688922043,18.134937265154637,21.555678537111636,5.110344733703839,4.8781047121681205,5.2024921479466055,3.740590705508921,3.8846427462926214,2.7465324906714854,6.37711202448292,3221.828494326421,1194.2082539248001,reggae
608,0.11220783,0.1469974,1.3537181615829468,0.8452211939041567,0.06047134812451663,0.032556717703145305,0.14014432,0.14014432,161.4990234375,-132.97755,117.14356,-2.8255317,22.537388,25.921839,0.27844837,13.535485,3.4085538,4.533075,0.5459189,-0.066564046,5.103181,-0.16124612,1.2712297,3.0668733,1.399259,-0.5403357,0.14149337,-1.0437427,-0.02901254,49.603912,23.735655,17.93756,14.389868,13.448104,11.33076,10.373242,9.3405905,7.7547927,8.401054,7.8012624,6.815914,6.9597955,6.2074966,6.4074063,6.792295,6.3035507,6.0318522,6.207712,6.6182427,0.3385977,0.34455082,0.4671477,0.3901393,0.42006904,0.41213423,0.3871634,0.43088666,0.4404744,0.49641922,0.3193257,0.30806887,0.27190256,0.2574041,0.3503784,0.27203995,0.29395235,0.3051654,0.29422817,0.35423058,0.2944728,0.33203524,0.24008308,0.23588629,1712.6792460798483,516.9705484101539,18.03228520488477,16.3074080938506,19.36279794332776,17.68369089037051,19.494878935029732,19.015124311823914,15.596588833310689,4.577967908532535,4.392696665370635,5.096194427613131,3.828368473260296,3.3458109091422443,2.333270272639414,1.59942869491394,3490.0775812064967,1378.4555558099953,reggae
609,0.100490615,0.1316185,1.4675062894821167,1.1137419164734492,0.08039873658642692,0.056176478489496424,0.12580508,0.12580508,143.5546875,-142.82549,83.64071,21.93953,33.868603,4.6425056,4.1749,1.9529147,21.81364,-5.9511547,0.5032348,17.42156,-11.4276705,10.545053,2.185895,1.4111187,1.7619208,-1.3953843,2.016969,-1.898823,0.6257142,66.826546,31.50931,25.082872,17.207642,17.082958,13.684797,11.111323,9.099803,9.14353,9.787908,9.153031,8.289898,8.480219,8.920417,7.245386,6.7359295,8.864471,7.062275,7.438887,7.400235,0.36584014,0.30138522,0.32653072,0.27216408,0.3120206,0.48574212,0.33051187,0.26589948,0.29299322,0.3893558,0.592867,0.4074296,0.31762508,0.26320094,0.29010615,0.24590656,0.25010914,0.35415602,0.24653445,0.2073856,0.25511512,0.28327724,0.37665865,0.27548304,2420.9267133014205,970.7712138781328,23.30881123598737,16.832415978183832,20.71631056367634,19.887586243556832,18.77248528400026,18.493961800131675,16.64042945965419,4.9954885456689695,4.208083668275293,4.954488183933806,4.255011076268541,3.354771894888291,2.4469359068863312,2.2303414336396283,5228.021905814965,1784.1073832837171,reggae
610,0.1225126,0.15499534,1.116681456565857,0.2555960974445721,0.06095887410576179,0.03434522039916914,0.1491105,0.1491105,172.265625,-136.73131,75.61238,-5.3248615,23.456497,0.7731122,12.286208,4.4752445,5.1759872,-0.052398965,9.043488,4.8874807,2.333412,5.496324,0.659688,1.4760344,3.8427727,-1.5894108,-1.7106456,-4.438338,-9.698051,70.87831,27.321266,22.298607,20.346638,14.818124,11.155193,12.917203,10.883614,9.138435,10.374118,10.77912,9.670458,9.673563,10.829829,9.660605,9.013249,8.904634,8.439287,8.509299,9.227337,0.3160307,0.38698107,0.57101935,0.38551065,0.28435338,0.27582932,0.36553317,0.45418605,0.36519226,0.3843315,0.43360192,0.3347585,0.25749883,0.2782513,0.3855648,0.3257328,0.24968687,0.21913852,0.31046376,0.39239743,0.26465225,0.25434855,0.34354237,0.26314673,2249.911619526351,749.9618616946402,29.176040948103743,17.138884511779047,20.00028973696333,19.380397948213233,18.296094419326007,18.25335255890094,16.524848690031398,5.541792475111183,5.2830244572402885,5.010010891486343,4.129951379822471,3.533468101826585,3.199979572364592,1.7190110860629748,4955.551112057715,1592.8061463336846,reggae
611,0.11938478,0.1663091,2.1208231449127197,3.158952850758266,0.12157107985305492,0.1043059557475537,0.15083538,0.15083538,143.5546875,-141.79128,44.11575,21.728647,43.32312,21.75608,11.198306,3.5537155,15.018743,-1.7399637,6.4378867,6.936146,0.7321503,3.972216,1.4803598,4.6681175,0.90209883,2.2232366,3.3828979,-2.66589,0.51776314,92.3189,46.635433,24.438437,19.951473,19.581604,16.084352,14.375794,10.363048,10.8033905,9.956246,11.281652,10.632444,9.891325,9.569679,9.224707,6.9487844,6.7762656,8.189846,7.355284,7.251587,0.51417327,0.43090245,0.42027125,0.36640984,0.3841793,0.37758,0.35984385,0.42630464,0.3843208,0.43205673,0.399585,0.40683237,0.37679565,0.29128787,0.32207707,0.2851257,0.30442488,0.3181616,0.26368344,0.32188743,0.27842307,0.3176482,0.29689163,0.31028858,3062.6085299693164,1342.6418167889258,26.89935375947515,16.95155188848042,20.6383806408755,19.666628131173077,18.93433314586265,17.757969639790826,16.30945011016809,5.2264157960422954,4.9628531911799865,5.3494917910203,4.557372901713844,3.4303175918270883,3.4309025936119264,2.7835825333091164,6342.244428382395,2207.114311371236,reggae
612,0.157216,0.19563852,1.0529506206512451,0.05803796124377936,0.05101915965777262,0.029548061222083363,0.19226062,0.19226062,172.265625,-105.97008,88.03435,19.353218,30.648142,10.009822,18.02315,3.6549728,8.918613,5.8205295,8.8787155,5.68277,10.556987,5.887748,6.1132298,7.048052,5.106947,4.466489,2.1865902,1.4028566,-1.254638,44.524754,27.493347,22.062973,15.7020855,14.572737,10.168141,9.496703,8.641932,8.395591,8.674488,7.346437,6.109276,6.9888535,6.226803,6.438148,5.847705,5.869288,5.582575,5.8492045,6.0233974,0.52747786,0.42355192,0.37115315,0.33279255,0.36594197,0.3995782,0.34945047,0.38046375,0.42035365,0.55784065,0.6791903,0.59322995,0.3272512,0.26730937,0.25893682,0.22973965,0.25077012,0.31174555,0.28071073,0.28670645,0.28131694,0.29176974,0.27063525,0.28908336,2128.3504973902113,806.3426051759926,24.91191845034621,15.061787722279307,19.494502254390568,17.93794768884338,16.729864275597784,15.577868773083555,16.23413794953148,4.887434618379353,4.1431311674858025,4.607852959044745,3.716879165945271,2.9771000630528195,1.999272821288643,1.6265441042220579,5032.257943916763,1839.7408880297019,reggae
613,0.15719852,0.1956355,1.0527331829071045,0.05843743736447804,0.050981396220030936,0.029609128205461646,0.19225198,0.19225198,172.265625,-105.8979,88.18377,19.293041,30.603642,9.997768,17.92775,3.6731982,8.917613,5.8576007,8.852504,5.619667,10.515201,5.924942,6.105522,7.059065,5.0793915,4.47481,2.166746,1.4121614,-1.2210686,44.462296,27.370407,22.009571,15.740472,14.648197,10.211787,9.554177,8.65969,8.404478,8.702143,7.3924265,6.084207,7.009543,6.2179785,6.453445,5.863537,5.910799,5.590424,5.8813057,6.0397267,0.49880004,0.40440413,0.35902062,0.3394299,0.39113063,0.37693226,0.34792525,0.3896495,0.4525119,0.6200136,0.66809326,0.56041765,0.3224341,0.26958078,0.26213092,0.22931868,0.28402808,0.30493614,0.27611592,0.28786567,0.2857225,0.298406,0.2729815,0.30513933,2124.6518319776,802.8767529740735,24.900241090617776,15.072885691712438,19.38688676492995,17.92544527114804,16.717701979402307,15.555214189073967,16.231171307417068,5.057262196050797,4.1521560840723115,4.518000131991851,3.7558341798123496,2.9295022312255283,1.9856375083911435,1.6475399455448978,5024.82207756308,1830.9388655871498,reggae
614,0.13549405,0.18940629,1.7198400497436523,2.003317866116274,0.13502505981728538,0.05488372348739535,0.17098153,0.17098153,143.5546875,-63.773735,88.24712,-27.589104,18.602058,-3.5912957,5.200759,0.98756754,8.043937,-4.399215,2.2729883,4.151828,-2.204693,10.272971,1.8788111,6.2885714,4.696404,-7.758048,4.5961623,-1.5861208,0.6270034,52.598766,26.49306,23.931494,16.075512,20.272657,11.145227,10.855814,11.152689,9.430012,8.604588,9.716572,7.5284896,8.41383,8.7141,8.616237,7.3301964,7.1430597,7.8671756,6.8292193,7.625159,0.4189821,0.3891346,0.48525015,0.37418815,0.31875002,0.35409397,0.3272705,0.39360994,0.31673172,0.4575783,0.4075533,0.4073004,0.2989693,0.27775645,0.33891734,0.29101086,0.27359125,0.31219965,0.2653336,0.30993125,0.25100425,0.32454678,0.30142954,0.29371676,2455.496568836946,651.8993326770151,20.38901864508295,13.516215370509975,18.01830747286945,18.838799078130215,18.762747893706564,19.768590802158293,17.739854622394017,5.371562798005982,3.712111024106128,4.401087135359727,4.406212965615622,3.222469682936694,3.1131854936015033,2.5527198581234174,4821.19758057207,1413.699617027533,reggae
615,0.09296953,0.12291908,1.2870069742202759,0.7614855883538203,0.06090638292730085,0.03631654690722126,0.11657885,0.11657885,143.5546875,-151.79495,105.13181,-6.177225,47.958878,11.3437,15.089311,11.640217,6.6213846,6.830205,2.4127133,-1.0261004,-0.2147708,-0.640404,-4.028857,-1.7200599,-0.65943176,-6.973977,-2.4307659,-1.1812309,-3.8112738,51.696136,27.39418,22.293772,14.038107,15.198449,9.987715,10.616454,10.358538,7.7270055,7.596094,6.88243,6.510402,6.7439322,7.356929,7.0806394,6.0896535,7.4670606,5.3521967,5.243849,5.97933,0.48904547,0.37224874,0.34989992,0.32899293,0.37749544,0.2983355,0.33164024,0.37291846,0.37475625,0.47449955,0.45261416,0.5236241,0.30759564,0.28214395,0.31065658,0.25108075,0.31521568,0.23748034,0.28048292,0.31036326,0.27754265,0.35545963,0.26832098,0.31290236,1745.5621522412216,569.4854988035637,20.283743299402975,16.37097614042956,17.31036669221128,16.34115005514939,16.460871896172623,18.967282143562155,16.06692293627799,4.82337522318349,4.310177671372607,4.357408374186439,3.342964702530476,3.232653987659014,2.941441183410114,2.090187003025756,3775.1885150812063,1203.8516914729255,reggae
616,0.061915442,0.09564096,2.300886869430542,4.623674661685631,0.18639504181167826,0.11088285377965823,0.080660306,0.080660306,151.99908088235293,-155.58315,57.03811,-35.309746,33.295895,-14.187591,25.26532,2.5263436,4.252801,8.490736,4.5747023,2.8324397,2.5824127,2.8318624,3.612198,-2.8637986,-7.4917164,0.19892117,-1.4493055,-2.1708906,-0.06194469,67.47739,43.866047,28.060951,14.987628,12.543107,15.5918045,12.88383,8.324396,9.0354395,7.3324666,7.401456,8.441944,7.8335185,5.4566455,5.644033,5.5870957,5.1244245,5.209466,4.9838815,4.642532,0.53476834,0.7031871,0.51952773,0.5867248,0.5316216,0.41674304,0.40326104,0.4139572,0.4536982,0.3867259,0.3760437,0.38264692,0.27929348,0.3215684,0.27268997,0.28898618,0.2847716,0.26550087,0.27642483,0.2913497,0.30993727,0.27962896,0.2693478,0.28700963,2928.7749809978495,1039.9625782747337,22.742459136606257,12.860737950799303,15.095330082821468,14.578760781204904,15.604608121649898,18.30584640611733,18.67537270127318,5.680242984753511,3.8142359250372104,4.659730152077187,3.043298034651913,2.5293284428184606,2.3832748694258656,2.17663484807046,5250.537675826567,1229.8099594094215,reggae
617,0.14011748,0.20530711,1.976480484008789,2.9453020518066975,0.09938468254543696,0.0750746610800164,0.1795391,0.1795391,99.38401442307692,-115.70718,67.075645,1.8735255,29.089327,4.004096,12.039476,14.017004,14.940317,2.3135843,17.086958,7.597496,4.9989595,8.5343485,8.272093,7.8963356,5.8686028,3.1140947,0.04592766,-1.5506884,-1.2787603,78.94469,31.11135,29.67396,17.846577,15.991756,16.071629,16.326567,11.439663,10.663479,12.95022,11.228763,7.414203,7.8523784,7.4983006,8.473392,8.019452,6.7187223,6.5566435,8.483335,8.764929,0.60164374,0.4916686,0.43389997,0.34646693,0.319671,0.32558447,0.4048994,0.40617198,0.44678488,0.5544094,0.6031079,0.7237994,0.29217392,0.28904715,0.29738742,0.25023156,0.25434032,0.2510127,0.27661234,0.2589308,0.27374887,0.32069245,0.279852,0.2901268,2539.2576957400843,984.6332326018187,20.05624724679778,14.862112370234154,18.4426158291934,18.423377914118177,17.804155821443313,18.2326414470035,16.506198619916997,4.689413919931358,4.669370631349683,5.4046699219483285,5.013626205207535,4.049166034395238,4.456235670170122,2.053104722931245,5281.213747099768,1777.6698590075466,reggae
618,0.04529081,0.065492734,2.281071662902832,3.9003998186824127,0.07116104444605569,0.052363098425641345,0.056808166,0.056808166,129.19921875,-285.81232,138.70361,19.84424,35.236954,-8.027189,7.0856385,5.403483,-3.191105,-1.1556778,3.19362,1.4858726,-4.054584,-6.3348546,-0.92661977,-4.369904,2.877665,1.2375898,1.9655809,0.79166037,-4.2676806,87.213715,37.64269,31.788239,20.924349,18.399704,12.525081,16.135456,9.071192,10.083472,10.247354,11.278929,11.0032425,12.202201,10.966414,11.629141,8.714508,11.630729,11.870943,10.451935,13.329497,0.43229616,0.31148693,0.37203386,0.22283924,0.31561318,0.38927191,0.23542659,0.3173906,0.30788445,0.44924393,0.30007827,0.26224086,0.34389228,0.23113996,0.36859116,0.20044063,0.30940574,0.35890028,0.1971399,0.3193155,0.2405449,0.34542128,0.2897958,0.2470935,1340.9940645032605,681.0328064226261,21.354468511952575,17.535069982643503,23.099694296515977,24.331443607701598,21.91899416359151,21.93548716741222,17.544864200791213,3.388228479563706,4.107051964560195,4.112832362068039,4.8978889290075465,5.380770833104677,7.190771790221156,4.40912051651594,2528.327789660673,1608.807878389981,reggae
619,0.094668075,0.13368382,1.6794499158859253,2.074198656639072,0.09934200986078887,0.06198042864209891,0.119592026,0.119592026,86.1328125,-175.08768,116.66507,-55.140747,59.922405,1.9667685,1.104377,14.590327,-3.2197511,2.7934747,5.7058887,-1.8393664,7.8793874,0.3937615,0.037213415,-1.166231,-4.5111394,-2.9468846,-3.6807086,-2.5063093,-7.0526047,90.01026,27.562765,26.018969,15.845233,18.544237,14.570757,12.260524,11.95127,10.082304,10.445057,10.138842,9.31983,8.357698,8.492036,7.6789327,6.9894624,6.284953,6.3295474,6.134623,6.279628,0.3843242,0.31651717,0.42298204,0.40693036,0.50936866,0.45486984,0.4135824,0.48223537,0.3796355,0.32592237,0.27930537,0.33782917,0.3191265,0.2418434,0.3307974,0.29375443,0.3563726,0.3098004,0.2635408,0.3291088,0.27215707,0.28063592,0.24447143,0.28534913,1750.7566077743454,532.3619889803517,23.51843279670912,16.110996274556996,18.413098847394583,17.453776142155238,17.42723321224368,24.1210441006807,17.110128921952885,5.810304810966682,4.413802721106802,4.838315604543007,3.5201098561322484,2.748906625842402,4.108362335585124,2.9860683875718608,3398.540650830191,691.6330303613543,reggae
620,0.24570228,0.3709932,1.2507022619247437,1.1009498019228383,0.2601508120649652,0.11247886465050291,0.3510559,0.3510559,129.19921875,42.039433,37.371582,-7.9461827,4.528272,8.987509,3.5445337,3.1124957,1.6373552,6.286243,1.839294,-0.5618253,-0.39398804,1.6255049,2.917417,0.38308144,-2.3183782,-4.13814,-2.200352,-3.338666,-1.8535182,121.34286,63.450558,25.494513,15.587511,18.720377,9.1422825,11.017812,7.0177054,7.8402114,7.9726553,4.8749504,4.317698,4.885843,3.7749975,3.1256506,3.0280874,3.8739228,4.2555695,3.6725497,2.8207414,0.6663483,0.63504475,0.7421329,0.642337,0.6971496,0.73059124,0.629436,0.6855268,0.62839025,0.6736919,0.7571837,0.86469346,0.19513747,0.22044635,0.30058506,0.23511705,0.16586928,0.15725504,0.15190683,0.20917636,0.14828593,0.19662589,0.21731459,0.27406752,4422.417198255578,1749.5935833899975,12.86772910044638,10.64679921462536,11.66664806827177,14.029783839144685,15.71829662753861,16.38002456650565,13.27814194973623,6.782467245501541,3.0383200188272763,3.742036485492543,1.8203809319794817,3.2550711745283727,5.56441104699004,1.2305530919145808,7612.928237383991,2954.1064215318256,reggae
621,0.16846482,0.2368508,1.4819527864456177,1.5130122635804248,0.12183240284222738,0.10950328929578917,0.20778298,0.20778298,83.35433467741936,-110.190475,48.53022,29.649078,18.428827,-0.47886363,4.649607,-2.266667,-6.606981,-2.1688483,-0.16158266,-0.6826527,0.54308206,1.9096065,-1.0507752,1.7288483,0.82494646,-1.6841772,2.6568694,3.098792,3.751805,78.89407,39.11892,21.256397,20.73281,14.537194,14.678799,13.021401,12.763011,11.940612,11.567128,10.360136,11.708008,10.587106,10.370333,8.244395,8.086301,8.822829,8.350961,9.791897,9.229128,0.44713232,0.37538362,0.4128277,0.38933778,0.4447989,0.26484865,0.27828947,0.40571436,0.3656595,0.41646767,0.396021,0.47321647,0.3324025,0.29569215,0.35008746,0.3066336,0.36145684,0.23741573,0.24095218,0.33285332,0.30724418,0.35089043,0.29442134,0.32280204,3256.5018599546333,1446.8724518212935,22.758778226861452,18.428739807035466,21.61810863314263,20.6952559230871,20.20385658714459,17.479514636275628,15.616222789886665,6.497825174736851,5.590870580885797,6.548629728764178,5.405150198808037,4.517779082560819,3.6769772920332966,2.4028771855742357,6866.5687649543215,2239.04303061864,reggae
622,0.09323754,0.12711897,1.791182279586792,2.0748859438980753,0.1891755637325986,0.08517994922768703,0.12009087,0.12009087,107.666015625,-75.21107,44.85107,10.090386,1.1554941,1.152158,-3.1285124,0.13360511,0.057856407,-3.4586189,0.1037726,-1.9272649,-2.3091776,-0.06556697,-3.485168,-0.37858832,-2.7247248,2.5186255,-0.9813292,3.6310494,-2.6022103,50.255558,22.41251,17.93293,18.009924,13.635205,14.332369,13.071442,10.460304,10.368394,9.9239855,9.070279,8.745029,8.474818,8.148058,8.967634,8.973331,10.463903,9.62349,9.775323,11.054695,0.37349102,0.44435608,0.33804926,0.38352364,0.34885502,0.4366215,0.35587484,0.32383624,0.4775052,0.37332368,0.3931296,0.28581452,0.30969396,0.34202316,0.27968732,0.3116508,0.270233,0.32691476,0.29497686,0.25181115,0.35042337,0.27208295,0.3392521,0.24961032,3835.7196283055455,684.9602054540412,24.87218564340535,15.670969389654527,19.117555297703333,18.79363829415951,18.79982687662962,16.871357123948773,15.73586497203959,5.1798451170220385,4.820001099209507,5.637421915773535,4.1266636262320295,3.7236108551623133,2.1320680832885484,1.4886288882639638,8217.298467861803,869.1125125842925,reggae
623,0.11984772,0.16400532,1.3551679849624634,1.04344011404741,0.03804741879350348,0.026555374921866933,0.15145017,0.15145017,151.99908088235293,-194.34181,157.13377,-14.162339,44.09514,3.473085,17.46566,2.9691463,5.8393564,3.0064335,1.0791516,2.5763316,0.797248,0.6443382,-2.4927723,0.83742076,1.3904469,-4.276763,-0.5283137,-1.9652025,-1.3413836,90.64617,38.9128,27.866495,20.907972,13.52286,9.182659,9.898649,6.831625,7.689416,6.862674,7.46753,5.4804544,5.6361976,5.690884,7.0423975,6.516341,6.1399393,7.651115,7.557662,6.6851606,0.3362492,0.3754856,0.5705076,0.38540298,0.32269305,0.30237064,0.4183608,0.53221965,0.39049515,0.28790212,0.20892744,0.30502248,0.31662127,0.2790241,0.36850315,0.26374948,0.29372638,0.26049587,0.32411194,0.37131116,0.29481718,0.22902529,0.18740727,0.27406332,1050.6850098024463,544.263704892186,17.102751855732876,16.390318938839854,19.07606229340703,19.004541766296573,18.146234290930387,18.2379831393122,18.67080690303333,4.082095257422929,4.514501852951318,4.325206635055469,3.855446517313038,2.93157945236657,2.805181121879826,2.6402924012268145,2052.3157672926336,1153.9597629524076,reggae
624,0.0542799,0.07535315,1.7487084865570068,2.0670782728675148,0.12385425729891725,0.04823328256497375,0.06887769,0.06887769,143.5546875,-159.90152,92.84688,-28.743673,31.435669,-6.624184,12.659293,0.862521,10.955179,-2.0856833,3.6677675,3.563651,0.32764503,8.555529,2.8379204,6.7411485,4.863227,-7.0094075,3.9774044,-0.7458225,-0.31018025,51.322613,25.147392,23.439886,16.392014,19.23815,11.185183,11.103795,10.8097315,9.795001,8.645858,9.500102,7.432037,8.677229,8.997071,8.847817,7.504417,7.1690836,8.056728,6.890717,7.638504,0.42210537,0.3846744,0.47787708,0.3719088,0.34112287,0.37885857,0.35346422,0.39825356,0.3255573,0.46223423,0.4135754,0.42519107,0.30001056,0.26968366,0.332953,0.281094,0.27668342,0.32429567,0.2756795,0.30391523,0.25037855,0.31953034,0.29628757,0.29202384,2253.6165145351265,547.1901362024919,19.573141695451323,13.727213968895898,17.81447032749179,18.538374391035322,19.006348725530877,19.77862197056609,18.645466110107687,5.0726746257627,3.9010037537362066,4.402867794174559,4.215762275085813,3.459254701008825,3.5128589386605067,2.6420433537468764,4503.686919953596,1119.823452541429,reggae
625,0.07281798,0.100970216,1.74822998046875,2.0801788178612712,0.12005601073085846,0.046949951056069354,0.092215456,0.092215456,143.5546875,-138.12206,101.48216,-35.34378,36.139297,-9.510809,14.766629,-0.24059936,11.524782,-2.1052606,3.4101875,4.206286,0.14254121,9.014047,2.7660542,6.242589,5.730653,-7.947048,5.2031984,-1.4863479,0.46314722,51.22824,24.615961,22.746168,16.162464,18.842781,11.530667,11.893246,10.807555,10.213082,8.987037,9.789462,7.6894627,9.175144,8.9453,9.356813,7.897263,7.6014347,8.430786,7.4682045,7.8089523,0.43127573,0.38756016,0.47948888,0.3765455,0.341831,0.37971362,0.35143512,0.40187496,0.32894924,0.46743968,0.42122173,0.4309398,0.30807054,0.2733617,0.33141798,0.28597516,0.279394,0.32705784,0.27469894,0.30863512,0.25734052,0.3240023,0.30520573,0.29491317,2160.7974261139693,494.5156513176977,15.841323942342637,13.755209950572814,17.85432701398028,18.692948727571657,18.74859698282307,20.1054489795645,20.804695808186377,3.9854351121294216,3.8518685126078642,4.256593834114486,4.26185618357539,3.127525535451789,3.6241519118492636,3.427538367006786,4297.822503534658,1030.382915075938,reggae
626,0.10744753,0.13953161,1.2852783203125,0.6440465472374419,0.0956272204901392,0.05106656056310276,0.13475297,0.13475297,129.19921875,-97.74688,108.831245,-24.91616,21.304543,12.560809,7.772594,-3.283714,3.5324554,0.6926852,4.193992,-9.666188,4.2679224,2.4615843,-6.629178,-3.1593566,-1.0963082,-4.8259826,-0.11778461,-7.4312525,-7.7035594,45.20602,28.80036,18.412811,13.743118,10.580781,10.000059,9.61453,8.464351,8.508236,7.28361,7.382514,6.5069747,6.857533,6.0841494,6.1483307,6.9379253,6.42589,6.735633,6.5406084,5.8442097,0.28554758,0.27512977,0.4446013,0.5168261,0.3082689,0.24582635,0.27135342,0.35926333,0.44953865,0.3873052,0.4761211,0.37289947,0.24799635,0.22801559,0.31866896,0.3557399,0.24141638,0.2154109,0.250568,0.26861006,0.33833876,0.24553092,0.34085077,0.27850875,1997.3747129972487,735.383605351082,28.1618133521995,16.10619908632131,17.99476192243806,18.10927400621724,20.13334473319217,18.92998097404072,17.00919569869525,4.4135333090489315,4.159652363300533,3.925402326898836,3.418480753607834,3.123784030382496,2.838906531050339,1.701356679918645,3805.031902552204,1548.6456021340844,reggae
627,0.13297412,0.17715709,0.9927033185958862,0.2587253984504758,0.07966688116299304,0.06440248180573951,0.1622259,0.1622259,89.10290948275862,-166.9703,116.667274,-44.264084,70.55627,2.307065,16.030579,12.499926,4.0868764,5.3163548,4.5117264,7.3026843,7.5875144,2.911795,1.4875743,1.1319579,-3.12966,-1.9621875,-1.0040346,-4.650795,-4.9487424,82.86233,27.363817,30.067705,15.162829,19.786686,11.438804,12.540949,10.994724,10.001476,9.164891,8.434183,7.9316597,7.638001,7.590432,6.875876,6.4872265,6.0797544,6.2786903,5.6611586,6.0051303,0.40191302,0.32368544,0.38950267,0.40783408,0.5205028,0.5249147,0.53515774,0.53876984,0.40509194,0.32391384,0.2912738,0.36883545,0.33810654,0.24366568,0.30846414,0.27199203,0.33652613,0.31705382,0.28368443,0.3294748,0.2848456,0.25413352,0.25972703,0.3148191,1625.4357999657097,714.9732029272811,18.23816945574196,16.425319189056708,17.755343694724473,17.078233619302438,17.50588956792035,21.200146485083295,21.96174328996962,5.119566336732344,3.86341183363495,4.067467766017237,3.320743907033285,2.792533819408801,3.085801466274043,3.8985102340293487,3179.511503498405,1194.716535035437,reggae
